TransactionID,DateTime,CustomerID,CustomerName,Age,Gender,Country,City,ProductID,ProductName,Category,Price,Quantity,TotalAmount,DiscountApplied,PaymentMethod,OrderStatus,DeliveryDate,ReviewRating,Feedback
TXN1113,2023-09-30 21:08:00,6658,Michael Richard,40,Female,Austria,East Janicetown,P5113,Kitchen Blender,Appliances,422.38,5,2014.71,97.19,Credit Card,Pending,2023-10-05 21:08:00,3.9,Wind send mind him.
TXN1114,2023-05-19 13:28:00,6145,Brittany Burch,57,Other,Martinique,Castilloton,P5114,Running Shoes,Clothing,334.19,4,1130.05,206.71,Cash,Pending,2023-05-22 13:28:00,1.1,Knowledge cup likely official maintain statement.
TXN1115,2023-03-21 17:13:00,8750,Joshua Lee,54,Other,British Indian Ocean Territory (Chagos Archipelago),Port Adamstad,P5115,Office Chair,Furniture,372.62,10,3716.28,9.92,Bank Transfer,Completed,2023-03-28 17:13:00,3.6,Along site responsibility gas dog game magazine.
TXN1116,2023-11-07 00:40:00,5732,Erin Cook,66,Female,Sao Tome and Principe,Lake Carolineland,P5116,Electric Toothbrush,Personal Care,86.88,3,209.35,51.29,Cash,Cancelled,2023-11-08 00:40:00,2.2,One understand involve here.
TXN1117,2023-05-17 11:23:00,5369,Christopher Martin,24,Male,Kiribati,Lopezhaven,P5117,Laptop Stand,Office Supplies,294.2,9,2314.1800000000003,333.62,PayPal,Cancelled,2023-05-18 11:23:00,4.8,Fish make idea knowledge occur.
TXN1118,2023-07-06 11:57:00,1588,Kimberly Zimmerman,63,Other,Greece,Jonesside,P5118,LED Desk Lamp,Home Decor,23.3,9,204.57,5.13,Cash,Cancelled,2023-07-12 11:57:00,1.1,Change course check Mr.
TXN1119,2023-07-19 20:57:00,9028,April Hill DDS,47,Other,Afghanistan,Ramirezton,P5119,Laptop Stand,Office Supplies,438.55,6,2112.7700000000004,518.53,Credit Card,Completed,2023-07-22 20:57:00,3.1,Develop question perform consider image economic yeah.
TXN1120,2023-05-31 04:23:00,7678,Ernest Castillo,32,Female,Barbados,Jonesshire,P5120,Yoga Mat,Fitness,397.96,7,2688.93,96.79,Cash,Pending,2023-06-04 04:23:00,2.5,Once trouble particularly material himself fear certainly.
TXN1121,2023-08-27 16:16:00,8781,Jessica Long,55,Other,Tonga,East Mariaton,P5121,Office Chair,Furniture,101.09,4,370.49,33.87,PayPal,Cancelled,2023-08-29 16:16:00,2.9,Series firm yard cell.
TXN1122,2023-07-31 13:32:00,4780,Casey Williams,27,Female,Micronesia,South Kelly,P5122,Electric Toothbrush,Personal Care,323.45,10,3085.99,148.51,Credit Card,Cancelled,2023-08-04 13:32:00,1.3,Article after fill economy popular.
TXN1123,2023-04-04 03:52:00,1463,Kevin Weber,25,Female,Ukraine,West Angela,P5123,Kitchen Blender,Appliances,417.93,7,2828.7200000000003,96.79,Credit Card,Cancelled,2023-04-08 03:52:00,3.4,Do artist drop choice sort.
TXN1124,2023-03-09 13:26:00,5686,Brandon Smith,56,Other,Bahamas,New Tammy,P5124,Running Shoes,Clothing,263.98,6,1573.0300000000002,10.85,PayPal,Completed,2023-03-14 13:26:00,4.0,Example water why relationship.
TXN1125,2023-03-16 00:21:00,2027,Bryan Foley,48,Female,Saint Barthelemy,Garciafort,P5125,Office Chair,Furniture,320.09,4,1266.06,14.3,Cash,Completed,2023-03-18 00:21:00,2.3,Difference financial early rest marriage card leg.
TXN1126,2023-11-28 16:48:00,4046,Brittany Weber,29,Female,Trinidad and Tobago,Davidville,P5126,Office Chair,Furniture,352.14,9,2872.29,296.97,Credit Card,Completed,2023-11-29 16:48:00,2.7,Their despite first discussion candidate six.
TXN1127,2023-03-15 06:56:00,4632,Jamie Monroe,41,Other,United States Virgin Islands,Lake Aprilborough,P5127,Smartphone Case,Accessories,226.11,1,195.07,31.04,Credit Card,Completed,2023-03-19 06:56:00,3.1,Dog source fish rich skin behind least.
TXN1128,2023-02-19 00:25:00,5042,Sandra Moran,23,Male,Botswana,Victorfort,P5128,Laptop Stand,Office Supplies,202.71,3,508.33,99.8,Bank Transfer,Completed,2023-02-26 00:25:00,3.5,Her picture serve interview.
TXN1129,2023-09-11 06:36:00,9954,David Mclaughlin,45,Other,Romania,Port Aaron,P5129,Running Shoes,Clothing,21.82,1,20.84,0.98,Credit Card,Pending,2023-09-15 06:36:00,2.3,Per much those behind leave wrong.
TXN1130,2023-04-06 23:39:00,3989,Matthew Baldwin,39,Male,Lithuania,Lake Aaron,P5130,Office Chair,Furniture,358.31,9,3027.65,197.14,PayPal,Cancelled,2023-04-07 23:39:00,2.2,Each ball concern we within agreement wrong.
TXN1131,2023-12-26 18:36:00,1209,John Campos,22,Female,France,Rodneystad,P5131,Electric Toothbrush,Personal Care,402.16,3,1180.39,26.09,Credit Card,Completed,2024-01-02 18:36:00,2.0,House thought deal affect.
TXN1132,2023-08-14 07:14:00,5246,Martin Adams,39,Female,Cameroon,Stephanieport,P5132,Wireless Headphones,Electronics,406.51,8,2684.11,567.97,Cash,Completed,2023-08-16 07:14:00,2.4,Matter including pressure.
TXN1133,2023-10-26 21:52:00,7237,Dr. Tracy Stevens,40,Other,Slovenia,East Brady,P5133,Running Shoes,Clothing,229.73,8,1679.61,158.23,Bank Transfer,Completed,2023-10-30 21:52:00,4.1,Human list whole air trouble common war wrong.
TXN1134,2023-03-13 04:31:00,8155,Matthew Kelley,74,Male,Nepal,West Michelle,P5134,LED Desk Lamp,Home Decor,185.98,8,1485.08,2.76,Credit Card,Pending,2023-03-19 04:31:00,2.2,Situation allow society outside.
TXN1135,2023-03-28 08:19:00,4816,Michael Williams,31,Other,Montserrat,Lake Kelly,P5135,Yoga Mat,Fitness,470.01,10,4388.1,312.0,Credit Card,Pending,2023-04-03 08:19:00,4.7,And who one during mission forward yes.
TXN1136,2023-03-30 22:50:00,6658,Holly Sanchez,75,Other,Serbia,Port Luis,P5136,Yoga Mat,Fitness,51.43,6,287.99,20.59,Cash,Completed,2023-04-04 22:50:00,2.4,Business behavior special travel.
TXN1137,2023-01-13 11:35:00,5392,Michael Nguyen,23,Other,Ethiopia,Port Elizabeth,P5137,Electric Toothbrush,Personal Care,168.45,5,799.43,42.82,Credit Card,Pending,2023-01-14 11:35:00,2.4,Full hospital class once different.
TXN1138,2023-04-28 08:44:00,3554,Shawn Garcia,62,Male,Andorra,Lake John,P5138,Office Chair,Furniture,417.66,3,1127.61,125.37,Cash,Completed,2023-04-29 08:44:00,1.2,Less throughout like real later computer four.
TXN1139,2023-05-13 05:17:00,3809,Christopher Holt,42,Male,Kiribati,North Scott,P5139,Kitchen Blender,Appliances,92.44,3,252.5,24.82,PayPal,Pending,2023-05-16 05:17:00,4.8,Billion feeling charge unit believe stock assume there.
TXN1140,2023-01-06 22:13:00,5189,Alyssa Guzman,30,Female,Norway,Whitneyfort,P5140,Smartphone Case,Accessories,447.53,1,387.65,59.88,PayPal,Completed,2023-01-12 22:13:00,4.0,Party difference whole.
TXN1141,2023-03-18 22:34:00,2785,Ryan Hernandez,33,Other,Reunion,Ericland,P5141,Wireless Headphones,Electronics,57.63,8,442.06,18.98,PayPal,Completed,2023-03-21 22:34:00,1.7,Production stay prepare raise skin also.
TXN1142,2023-07-01 15:53:00,8984,Kara Le,55,Other,Qatar,Bellfurt,P5142,Laptop Stand,Office Supplies,133.35,8,1045.1,21.7,PayPal,Cancelled,2023-07-08 15:53:00,1.5,Visit role small a response west hear.
TXN1143,2023-08-04 23:44:00,6268,Dean Peters,56,Female,Montserrat,Debbiebury,P5143,Yoga Mat,Fitness,425.01,1,423.83,1.18,Bank Transfer,Completed,2023-08-09 23:44:00,1.6,Chance best need term until.
TXN1144,2023-01-19 07:28:00,6314,Andrea Stark,38,Male,Comoros,Torresbury,P5144,Office Chair,Furniture,226.72,5,1090.08,43.52,Bank Transfer,Pending,2023-01-26 07:28:00,3.6,Choose mother Mr actually air nice never.
TXN1145,2023-12-23 00:16:00,6542,Ashlee Harvey,45,Female,Uruguay,Andersonhaven,P5145,Bluetooth Speaker,Electronics,174.31,10,1454.9699999999998,288.13,PayPal,Cancelled,2023-12-29 00:16:00,3.7,Theory per great heart.
TXN1146,2023-08-24 16:03:00,8630,Chad White,60,Male,Trinidad and Tobago,New Melissafort,P5146,Kitchen Blender,Appliances,207.7,5,920.51,117.99,Cash,Pending,2023-08-27 16:03:00,2.4,Explain grow pattern official thing political rate.
TXN1147,2023-10-11 15:44:00,8313,Julia Anderson,28,Other,Mauritius,Lake Jakefurt,P5147,Kitchen Blender,Appliances,251.57,5,1123.26,134.59,Cash,Cancelled,2023-10-15 15:44:00,2.6,Recently often either between professor.
TXN1148,2023-01-09 07:03:00,5429,Nicholas Allen,22,Male,Ecuador,South Mariohaven,P5148,Wireless Headphones,Electronics,481.51,10,4435.530000000001,379.57,PayPal,Cancelled,2023-01-12 07:03:00,3.2,Teacher early play identify ahead tough choice.
TXN1149,2023-11-07 15:48:00,3146,Michael Pacheco DDS,27,Female,Tonga,South Gregory,P5149,Running Shoes,Clothing,363.18,2,651.1800000000001,75.18,PayPal,Pending,2023-11-11 15:48:00,1.3,Court fast perform condition decision instead eye sell.
TXN1150,2023-06-29 03:51:00,3452,David Gutierrez,71,Male,Greenland,Adamsstad,P5150,Running Shoes,Clothing,393.06,10,3174.05,756.55,Credit Card,Cancelled,2023-07-04 03:51:00,3.0,Glass road ready such husband.
TXN1151,2023-08-12 16:59:00,8182,Omar Campbell,34,Other,Portugal,Davidshire,P5151,Office Chair,Furniture,257.48,4,948.79,81.13,Bank Transfer,Completed,2023-08-17 16:59:00,5.0,Together leave tax fire show.
TXN1152,2023-12-13 22:53:00,2773,Lisa Rose,40,Female,Uruguay,Larrystad,P5152,Yoga Mat,Fitness,313.12,2,511.78,114.46,PayPal,Completed,2023-12-17 22:53:00,3.9,Him free foot shoulder business section several gun.
TXN1153,2023-06-29 10:37:00,4396,Megan Williams,52,Female,Portugal,Smithville,P5153,Office Chair,Furniture,308.49,8,2424.62,43.3,Credit Card,Completed,2023-06-30 10:37:00,4.4,Company tree natural worker stage.
TXN1154,2023-11-02 15:42:00,9260,Ryan Lee Jr.,74,Male,Saint Pierre and Miquelon,Banksfurt,P5154,Smartphone Case,Accessories,304.19,4,1194.32,22.44,Cash,Cancelled,2023-11-08 15:42:00,4.6,Give certainly production machine represent.
TXN1155,2023-09-15 11:58:00,5411,Glenn Thompson,63,Female,Ghana,West Cassandraburgh,P5155,Smartphone Case,Accessories,80.07,3,196.46,43.75,PayPal,Pending,2023-09-18 11:58:00,3.7,Marriage stand would turn audience data.
TXN1156,2023-02-27 12:41:00,1208,John Munoz,71,Other,Micronesia,South David,P5156,Laptop Stand,Office Supplies,333.8,7,1874.77,461.83,Credit Card,Pending,2023-03-05 12:41:00,1.2,Office certain audience.
TXN1157,2023-11-30 09:34:00,5126,Timothy Long,39,Female,Albania,Lake Michael,P5157,Running Shoes,Clothing,423.67,10,4172.78,63.92,Cash,Cancelled,2023-12-02 09:34:00,4.1,Up marriage wind identify hard large enter.
TXN1158,2023-09-18 18:01:00,4826,Mr. David Scott,58,Other,Samoa,Jenniferborough,P5158,Kitchen Blender,Appliances,358.78,2,596.66,120.9,Credit Card,Cancelled,2023-09-19 18:01:00,3.1,Remain while interview resource end discuss.
TXN1159,2023-07-19 06:16:00,2768,Kimberly Garcia,51,Male,Montserrat,Danielsland,P5159,Wireless Headphones,Electronics,364.54,1,306.55,57.99,PayPal,Completed,2023-07-25 06:16:00,4.0,Try former unit fund tree soldier star international.
TXN1160,2023-01-27 10:56:00,9215,Keith Armstrong,47,Male,Togo,Lauraton,P5160,Smartphone Case,Accessories,396.22,4,1362.11,222.77,Bank Transfer,Cancelled,2023-01-28 10:56:00,3.9,Mrs political down former mean these.
TXN1161,2023-12-20 16:26:00,6976,David Smith,33,Female,Somalia,Boylebury,P5161,LED Desk Lamp,Home Decor,154.51,8,989.86,246.22,Bank Transfer,Cancelled,2023-12-23 16:26:00,4.6,Party why war everyone first administration.
TXN1162,2023-01-06 04:54:00,5001,Dr. Joel Mccarty IV,72,Other,Brunei Darussalam,Williamshire,P5162,LED Desk Lamp,Home Decor,461.17,7,3008.41,219.78,Cash,Cancelled,2023-01-09 04:54:00,4.0,Lawyer main turn peace let term agreement.
TXN1163,2023-04-30 07:53:00,2806,Antonio Garcia,18,Female,Palestinian Territory,Julieberg,P5163,Yoga Mat,Fitness,54.65,1,54.4,0.25,Bank Transfer,Pending,2023-05-04 07:53:00,4.7,Mean wrong shake begin Congress effort.
TXN1164,2023-09-28 03:20:00,5453,Nicholas Martin,67,Other,Ireland,Deniseton,P5164,Office Chair,Furniture,309.04,10,3047.73,42.67,Cash,Completed,2023-10-03 03:20:00,2.8,Read production far without ball soon.
TXN1165,2023-12-21 20:32:00,3429,Alexandra Drake,44,Female,Mayotte,East Katrina,P5165,Bluetooth Speaker,Electronics,78.15,1,66.25,11.9,Credit Card,Completed,2023-12-22 20:32:00,4.3,Develop see sometimes similar face especially.
TXN1166,2023-10-22 23:05:00,4293,Mr. Paul Harris,43,Other,Zambia,Susanview,P5166,Electric Toothbrush,Personal Care,275.79,10,2224.88,533.02,PayPal,Cancelled,2023-10-26 23:05:00,4.7,Go trade trade good he determine effect.
TXN1167,2023-06-29 12:15:00,4284,Scott Camacho,35,Male,Uzbekistan,Brianmouth,P5167,Wireless Headphones,Electronics,140.59,8,976.96,147.76,Bank Transfer,Pending,2023-07-03 12:15:00,4.6,Herself defense he until discuss write manage.
TXN1168,2023-03-06 15:40:00,2199,Dustin Hall,32,Male,Burkina Faso,Juanport,P5168,Electric Toothbrush,Personal Care,285.19,4,1059.33,81.43,PayPal,Pending,2023-03-10 15:40:00,1.1,Wide green especially president mention shoulder.
TXN1169,2023-07-16 05:18:00,2210,Olivia Cardenas,74,Other,Gambia,Shelbyburgh,P5169,Electric Toothbrush,Personal Care,25.82,6,135.77999999999997,19.14,Credit Card,Completed,2023-07-23 05:18:00,1.5,Prevent owner available bit then.
TXN1170,2023-12-09 21:47:00,9415,Dr. Ann Lopez,36,Other,Palau,Woodston,P5170,Wireless Headphones,Electronics,491.28,5,2370.4100000000003,85.99,Cash,Cancelled,2023-12-10 21:47:00,2.6,Down party science sort much.
TXN1171,2023-04-11 23:15:00,8587,Amanda Murphy,65,Female,Central African Republic,Lake Jeffreyhaven,P5171,Wireless Headphones,Electronics,157.75,3,464.02,9.23,Cash,Cancelled,2023-04-12 23:15:00,2.0,Guy black face.
TXN1172,2023-04-30 01:19:00,9896,Shannon Washington,52,Female,French Southern Territories,South Oscarfurt,P5172,Running Shoes,Clothing,206.56,8,1443.66,208.82,Credit Card,Pending,2023-05-05 01:19:00,4.6,Room worker choose understand.
TXN1173,2023-03-09 15:42:00,2876,Eduardo Flowers,58,Other,France,Clarkport,P5173,LED Desk Lamp,Home Decor,422.44,5,2042.48,69.72,PayPal,Completed,2023-03-16 15:42:00,4.9,Rock role state song.
TXN1174,2023-05-20 08:53:00,6852,Alice Baird,20,Female,Paraguay,Port Davidfort,P5174,Smartphone Case,Accessories,279.52,8,2222.64,13.52,PayPal,Completed,2023-05-22 08:53:00,1.1,Let among beautiful central very see information.
TXN1175,2023-12-30 05:31:00,1616,Randy Pitts,30,Other,Cambodia,Nortonland,P5175,Bluetooth Speaker,Electronics,90.42,4,318.18,43.5,Credit Card,Cancelled,2024-01-05 05:31:00,2.4,Raise mind ball cold enjoy.
TXN1176,2023-09-29 04:13:00,9117,Stacey Edwards,48,Female,Heard Island and McDonald Islands,West Aimee,P5176,Running Shoes,Clothing,52.37,7,331.19,35.4,Credit Card,Cancelled,2023-10-01 04:13:00,1.6,Court notice issue take church radio wide exactly.
TXN1177,2023-12-12 01:52:00,7120,Victoria Miller,40,Male,Christmas Island,Lake Bobbytown,P5177,Smartphone Case,Accessories,218.79,10,1987.37,200.53,Credit Card,Pending,2023-12-18 01:52:00,4.4,Beyond outside policy any Republican between cause word.
TXN1178,2023-04-29 11:47:00,6791,Christina Yang,19,Male,Philippines,Danielside,P5178,Smartphone Case,Accessories,313.44,10,2959.2200000000003,175.18,Cash,Completed,2023-05-05 11:47:00,1.2,Reduce sometimes information.
TXN1179,2023-07-23 21:16:00,6823,Michael Prince,48,Male,Guatemala,Lake Annettehaven,P5179,Running Shoes,Clothing,8.7,5,40.77,2.73,Cash,Pending,2023-07-27 21:16:00,1.0,Single year begin too can.
TXN1180,2023-01-21 17:56:00,9480,Krystal Reynolds,56,Female,Antarctica (the territory South of 60 deg S),North Thomasland,P5180,Electric Toothbrush,Personal Care,382.74,7,2371.83,307.35,PayPal,Pending,2023-01-28 17:56:00,1.4,Office either oil section body.
TXN1181,2023-10-28 13:58:00,3569,Rebecca Gallagher,64,Male,United Arab Emirates,Davidmouth,P5181,Laptop Stand,Office Supplies,53.83,6,314.78000000000003,8.2,Credit Card,Completed,2023-10-29 13:58:00,4.5,Find performance moment again suddenly wear third know.
TXN1182,2023-01-15 14:20:00,3832,Patricia Robinson,33,Male,Marshall Islands,East Leslie,P5182,Wireless Headphones,Electronics,328.2,1,262.68,65.52,PayPal,Completed,2023-01-20 14:20:00,5.0,Pass rise long particular election likely.
TXN1183,2023-09-19 23:47:00,7605,Timothy Parker,40,Other,Mongolia,Lake Brianfurt,P5183,Yoga Mat,Fitness,406.97,1,340.8,66.17,Credit Card,Completed,2023-09-22 23:47:00,3.6,Report health prepare toward want.
TXN1184,2023-04-03 20:29:00,8057,Andrea Vance,26,Other,Malaysia,Tiffanyfurt,P5184,Running Shoes,Clothing,384.88,10,3410.23,438.57,Credit Card,Cancelled,2023-04-04 20:29:00,1.3,Ask protect become player seem.
TXN1185,2023-04-07 02:22:00,6194,Lisa Todd,19,Female,Colombia,Lake Sarahshire,P5185,Running Shoes,Clothing,316.03,5,1492.18,87.97,PayPal,Completed,2023-04-12 02:22:00,3.2,Government receive single garden much traditional story.
TXN1186,2023-10-04 15:53:00,5675,Erica Harris,31,Other,Palau,Lake Nicoleborough,P5186,Wireless Headphones,Electronics,348.71,1,317.11,31.6,PayPal,Cancelled,2023-10-11 15:53:00,1.1,Must wall agency garden TV since.
TXN1187,2023-08-04 19:33:00,6680,Elizabeth Mcdaniel,58,Female,Togo,Port Christina,P5187,LED Desk Lamp,Home Decor,242.98,6,1455.5,2.38,Cash,Cancelled,2023-08-08 19:33:00,2.1,Money have market support him.
TXN1188,2023-02-01 20:21:00,3578,Jessica Hughes,31,Other,India,Danielston,P5188,Bluetooth Speaker,Electronics,464.86,9,3947.8,235.94,Cash,Completed,2023-02-04 20:21:00,2.1,Position movement production decade into herself.
TXN1189,2023-01-01 11:27:00,7181,Andrew Wilson,75,Male,Central African Republic,Wrightberg,P5189,Wireless Headphones,Electronics,371.59,6,2111.89,117.65,Bank Transfer,Completed,2023-01-02 11:27:00,4.0,Color few manage imagine human out throughout.
TXN1190,2023-10-06 17:48:00,8639,Shannon Weiss,34,Male,Malawi,Jamesland,P5190,Running Shoes,Clothing,82.76,10,793.26,34.34,Cash,Pending,2023-10-11 17:48:00,1.6,Bed myself order own certainly buy central.
TXN1191,2023-10-14 17:42:00,4028,Matthew Reyes,37,Male,Lesotho,Joelside,P5191,Laptop Stand,Office Supplies,478.82,6,2438.58,434.34,Bank Transfer,Completed,2023-10-16 17:42:00,3.5,Happy and over son material raise he.
TXN1192,2023-04-21 03:27:00,2360,Kevin Reed,31,Female,Estonia,East Cody,P5192,Office Chair,Furniture,198.05,5,944.99,45.26,Credit Card,Completed,2023-04-27 03:27:00,3.1,Also risk war hundred.
TXN1193,2023-05-31 21:50:00,5713,Nicholas Wilkins,42,Other,Sudan,Foxton,P5193,Yoga Mat,Fitness,9.12,9,70.98,11.1,Credit Card,Completed,2023-06-05 21:50:00,4.5,Fast under wait administration authority.
TXN1194,2023-10-25 11:22:00,4814,Jasmine Green,35,Other,Oman,Rogersborough,P5194,Smartphone Case,Accessories,180.68,9,1341.4899999999998,284.63,Bank Transfer,Cancelled,2023-10-29 11:22:00,3.0,If American majority them grow include.
TXN1195,2023-05-01 07:29:00,9501,Mary Parker,46,Female,Paraguay,North William,P5195,Wireless Headphones,Electronics,93.43,9,764.4300000000001,76.44,Credit Card,Cancelled,2023-05-03 07:29:00,3.2,Coach candidate mission lose past between.
TXN1196,2023-01-22 00:55:00,2619,Christopher Turner,32,Female,Aruba,Jonesbury,P5196,Electric Toothbrush,Personal Care,257.78,3,765.2900000000001,8.05,Cash,Completed,2023-01-27 00:55:00,1.4,Guy article purpose pressure book land any dinner.
TXN1197,2023-02-06 02:13:00,3129,Christina Santiago,32,Other,Papua New Guinea,Heathfurt,P5197,LED Desk Lamp,Home Decor,128.14,10,1250.59,30.81,Cash,Completed,2023-02-08 02:13:00,1.7,Method same mother.
TXN1198,2023-06-22 20:19:00,2846,William Hughes,34,Other,Bulgaria,South Danielleville,P5198,Bluetooth Speaker,Electronics,244.25,6,1313.24,152.26,Cash,Pending,2023-06-23 20:19:00,2.0,Unit room necessary throw total news grow condition.
TXN1199,2023-09-12 23:37:00,9055,Nicholas Miller,21,Male,Czech Republic,South Robert,P5199,Bluetooth Speaker,Electronics,384.44,2,720.61,48.27,Bank Transfer,Cancelled,2023-09-19 23:37:00,3.7,Everybody large serious single just.
TXN1200,2023-09-20 23:59:00,8986,Michael Thompson,50,Other,Uruguay,Lake Melanie,P5200,Running Shoes,Clothing,209.61,10,1806.62,289.48,Cash,Pending,2023-09-24 23:59:00,2.0,Own next system season seem system community.
TXN1201,2023-12-14 10:43:00,3568,Kenneth Brown,48,Male,Eritrea,West Christopher,P5201,Electric Toothbrush,Personal Care,108.43,1,95.68,12.75,Cash,Cancelled,2023-12-19 10:43:00,4.7,Chair know certain more lot remain type.
TXN1202,2023-05-26 07:36:00,8017,Jonathan Vaughn,69,Other,Mauritius,Smithhaven,P5202,Running Shoes,Clothing,39.41,10,337.45000000000005,56.65,Cash,Pending,2023-05-31 07:36:00,4.8,Draw mind rise main reason road.
TXN1203,2023-05-04 20:33:00,1432,Faith Collins,54,Other,Fiji,New Daniel,P5203,Bluetooth Speaker,Electronics,124.77,10,1242.24,5.46,Bank Transfer,Cancelled,2023-05-06 20:33:00,1.9,House central realize show produce.
TXN1204,2023-06-23 17:20:00,4363,Mrs. Brenda Johnson DVM,70,Male,Cook Islands,Gardnerville,P5204,Kitchen Blender,Appliances,427.68,2,742.95,112.41,Cash,Completed,2023-06-25 17:20:00,3.8,Fact start five offer miss traditional.
